A1004AX2J2HXGL	0691008752	December 18, 2003	8	8	4.0	"Please open your books to page one..."	 I've been a fanatic over Federico's work since I first saw FELLINI ROMA in a classroom one Friday night in college.  I came across a poster advertising the scheduled screening; it was an image from one of the last, most unsettling scenes in the film - a very Catholic fashion show.  My interest was piqued enough to spend an evening in a classroom rather than other social pursuits; and what a classroom it was.  I was one of maybe three people in the room that night.  I can't explain in words what I saw on the screen - it was simply incredible.  It felt like my world opened a little bit more; my own dreams and ideas didn't seem quite so ridiculous. I started to hunt down other films by this director, reading articles, reviews, anything.  I eventually came across Mr. Bondanella's book, and found it to be a wonderful companion piece to the work of Fellini.  It reads like a textbook, but his incites into the craft and visions of Fellini are wonderful.  That said, I didn't take his interpretations as gospel - this book provides an excellent jumping off point into understanding Fellini's world - the fantasies and the world that inspired them.     I recommend this book highly to fans of Fellini and students of film in general - a fantastic document.  It attempts, and I think succeeds, to capture the story of a rare kind of brilliance.     
A1004AX2J2HXGL	0783228473	December 4, 2003	1	1	5.0	This fish keeps swimmin' in a jar	 RUMBLE FISH.  I absolutely love this movie.  I've read many times about how pretentious and over stylized this is?  Who cares!  Filmmaking isn't always about reproducing reality and making safe, digestible movies for the popcorn public?  A little iconoclasm never hurt anyone.  The movie gets its story across in a superb fashion - creatively and passionately.  In the hands of another production crew, we would have had a lame "movie of the week".  They took a risk with stark, darkly crafted images, German expressionistic set pieces and camera angles and a pulsating soundtrack and score.  Everything feels OFF to the viewer, maybe even forced - because the idea is Rusty James is trying to be like his brother, live in the world of his brother.  But life continues to bang at the door; it's mystery seeping through the cracks of the claustrophobic existence he is surviving from day to day.  He needs to discover the world on his own terms.    The production of RUMBLE FISH flew under the radar, much like another brilliant film distributed by Universal Pictures: REPO MAN.  Both movies address the same subject matter from two wildly different styles and points-of-view.  Rusty James and Otto Maddox are definitely kindred spirits in the stories told through them.  The cast of RUMBLE FISH is fantastic: Dennis Hopper is terrific as the alcoholic father, Matt Dillon is a natural, Mickey Rourke in his best role, Diane Lane is stunning, Vincent Spano brings STEVE to life and Nicolas Cage's hair in this film is way too much.  Also, Stewart Copeland's music works perfectly within the film, and is just as strong on its own.  However, the current DVD edition stinks to high heaven.  Period.  Horribly mastered sound and image.  No extras to speak of?  We get a trailer and those silly PRODUCTION NOTES - in which we have to scroll through on the television.  Awful.  In a case like this, I wish that the CRITERION COLLECTION group would take a look at this one and consider going to work on it.  Otherwise, we'll have to be satisfied it was released at all for our buying pleasure.     
A1004AX2J2HXGL	B00003CWPL	December 2, 2003	111	125	5.0	"But what the hell do they know, I said?"	 If you're reading this, then you've seen this movie or are at least curious what all the hype is about?    The late Stanley Kubrick, the only major filmmaker Lynch has cited as a direct cinematic influence, believed that ERASERHEAD was one of the most perfect "cinematic experiences" created to date.  This movie has enjoyed success on the midnight movie circuit for years, particularly in NYC where it ran almost every night for something like five years straight. I've seen it on big and little screens in three different states.  Insofar as interpretations are concerned, I've long since tossed all that out the window.  In terms of rational comprehension, ERASERHEAD is the fabled big fish that remains brilliantly elusive of any attempts to capture it.     This movie gets better, and more humorous, every time I watch it: in my opinion - ERASERHEAD is the cinematic experience that comes the closest to capturing "dream logic", next to the equally brilliant WAKING LIFE.  If you ever get the chance, watch ERASERHEAD in a movie theater with a great sound system - you will understand why Stanley Kubrick was moved enough to make his statement.  It's like experiencing someone else's dream - the ultimate act of voyeurism?  As if I was granted audience to a demonstration of delicate brain surgery, and catching glimpses of the patient's face throughout the operation (particularly the opening scene).  It creates such a visceral landscape with its dark, peculiar selections of image and sound, that it seems to be constantly reminding you that the "soul" is helplessly sloshing around somewhere inside an organic bag of blood, bone, hair follicles, industrial shrapnel, dirt piles and antique radiators; a terrifying and beautiful delineation of a living creature suddenly made aware of its own being (birth imagery abounding).  It is a perfect symphony of sound and image, amazing work for a first time feature film director!  I've seen this movie placed in the HORROR section at local video stores; it's better suited for the COMEDY section, I fear.  The movie was created on the AFI campus in California; production beginning his last year there, and continuing on for several more years in secret.  Not for everyone, but certainly worth a peek.    I own a copy of ERASERHEAD on DVD, finally.  It is available at David Lynch's website for forty-five bucks plus shipping and handling.  Remastered sound and image, includes a few extras - the standout is a "stylized" interview with Lynch about the making of the film, the characters involved and anecdotes.    BTW - where is WILD AT HEART and LOST HIGHWAY for our DVD pleasure?     
A1004AX2J2HXGL	B000077VQC	October 19, 2003	13	13	5.0	God save the Sex Pistols!	 This is a fantastic DVD for any longtime fan of the SEX PISTOLS, anyone curious about the beginnings of English "punk" or anyone just passionate about rock music.  We are treated to candid and relaxed interviews with the important characters involved in bringing this great album to life.   I think this makes a great companion documentary to THE FILTH AND THE FURY; a fine documentary, kind of using the anti-gloss, cut-up approach for highlighting the influences, the rise, the fall and impact of the SEX PISTOLS.  For me, NEVER MIND THE BOLLOCKS has never grown old, the music brilliantly simple.  In addition, knowing the history of the band, it makes the music that much richer.  On this documentary - John Lydon speaks fondly to the comic, almost camp feel at the heart of this album.  Steve Jones laments that if they hadn't kicked Glen out, if they didn't do the Bill Grundy show - there may have been more albums from the SEX PISTOLS.     The bonus material is simply stuff that was excised from the main event of this DVD, because it strays away from the subject of the album itself.  It is possible this was originally aired as a series on television, and they had to trim everything for interest of time?  Whatever the case, I wish they just presented it as a whole - all included.  The bonus material can only be viewed section by section, and that can get tiring after a while.  Not a major complaint, really.   I'm glad I bought this DVD; it provides a fresh view to a notoriously underrated band.  I recommend it highly.     
A1004AX2J2HXGL	B000005X1J	October 17, 2003	41	44	4.0	The cult of personality!	 Charles Manson.  The name says it all.  You drop the name on anyone, and the reactions will all be the same for the most part.  In addition to the notorious stories recalling the events of 1969 - I always think of Axl Rose wearing the KILL YOUR IDOLS shirt with the famous image of the wild-eyed cult leader.  Charles Manson?  His life is somewhat documented - born to a prostitute and living amongst the shadows of humanity in the streets.  I don't know for sure if he was a genius, more like a very particular breed of person.  Maybe for lack of understanding, he is called a "genius" in the same breath as a "monster".  The fascination with him probably runs along the same lines as the likes of Ed Gein, Jack the Ripper and Ted Bundy.  There is something about these people that operate on very primal levels, parts of the psyche best left buried far beneath culture and civilization? I bought this CD out of curiosity.  I wanted to know what a guy with this kind of mind writes songs about.  What I found was very unexpected to say the least - a voice full of expression, and lyrics that were as spare and direct as the music itself.  A folk-singer from the darkest corners of the American experience, these recordings were completed prior to the events that would make him an icon of sorts.  Just looking over the song titles, you start to see the fragments of a mystery.  I remember hearing an interview with CM, where he states he has been in prison all his life.  And he sings about just that.    I've had a few friends of mine listen to the CD without letting them in on who the artist was.  I heard some interesting guesses: Willie Nelson, Hank Williams, James Taylor and even John Phillips.  They all confessed to actually liking what they heard, and then expressed guilt for actually liking it!  I like it.  I think there's much added to it by the notoriety of the artist - but all in all, not bad music.  There's certainly a rock-gut sincerity here that elevates it above the normal love, tongue-in-cheek, beatnik styles of folk music popular at the time - providing a counter-point to popular styles, even.   I wonder what direction his career would have taken if he was actually signed to a label and promoted: would he have gone all that far anyway?  He doesn't seem like the type of guy that would really bend to the wills of record executives and marketing agents.  Maybe we would have had "punk" a little sooner than later?  Maybe he would have fizzled around 1972, and then get arrested for shoplifting dresses in Florida a few years later?  Lots of maybes.     This music is mostly for the curious, I guess - and you actually might be pleasantly surprised by what you find...     
A1004AX2J2HXGL	B00000JZXJ	October 17, 2003	18	19	5.0	Ever get the phonograph blues?	 What can anyone say about Robert Johnson that hasn't already been stated?  The music he left us just has that feel of someone who has traveled the humid shadows of the early twentieth century, checked into every dive hotel and motel across the Bible belt, stomped his feet in more than a few juke joints, courted the devil and let everyone know about it, smoked a few cigarettes, drank his share liquor, tasted love and was bitten more than once.  The more you listen, the more your imagination is sparked.   This particular collection showcases the 29 songs he recorded - minus the variations.  If you are a casual listener, this is a marvelous retrospective of the music.  If you are more of a completist, then the critically acclaimed box set is what you want.  To be honest, I'm not a big fan of the blues - in all its various styles.  A few things I like are R.L. BURNSIDE - TOO BAD JIM, JIMI HENDRIX - BLUES and various things from MUDDY WATERS, SON HOUSE and HUDDIE LEDBETTER.  A quote from the CD liner notes by Tony Watts: "If details of Robert Johnson's life are shadowy, there is nothing at all indistinct about his music which is full of the most elemental power imaginable.  Obviously a driven man, he attempted to exorcise his demons through the medium of his songs..."  I sometimes wonder if it's because this guy left so few facts about his life behind, that his music becomes that much better?  The popular story of his life's end is he was poisoned by a jealous husband he had cuckolded, and then buried in an unmarked grave after midnight.  The king is gone but he's not forgotten:  Does the mystery and drama of his short life actually float the music, add to its potency and make it transcendent above what it actually is?  My recommendation is to take a listen for yourself.  For whatever the reason, I can't stop listening to this collection of great songs.  Personal favorites are - HELLHOUND ON MY TRAIL, MALTED MILK, LITTLE QUEEN OF SPADES, IF I HAD POSESSION OVER JUDGEMENT DAY, FROM FOUR `TIL LATE and STOP BREAKIN' DOWN BLUES.  Enjoy.     
A1004AX2J2HXGL	B000002P4L	October 15, 2003	8	8	5.0	Hypnotic pulse of exotic places east?	 One evening, my friends and I were witnesses to the belly dancer's art in full swing at a local Middle Eastern place.  I always had an idea of what it was like - but the reality was amazing.  It took me away to another time and place.  The music seemed to sweep her around the room like a whisp of seductive smoke and bells.  The belly dancer later told me she usually works with tracks off DIASPORA, in addition to other artists.  The title is a word that refers to Jews living outside the promised land - the dispersed, essentially. I've heard most of Natacha Atlas' music - and will state flat out this is her best, most hypnotic album.  HALIM is my second favorite - and the rest kind of fade out from there.  An artist does what an artist does:  she apparently is moving towards the R&B and hip-hop genres that are popular in the United States and Europe.  Not sure why?  She may be trying to cut her teeth in these styles and try to make a bigger break?  How unfortunate.  If you listen to samples of her later albums, you will know what I'm describing.  Sounds like the junk I hear on European variety shows and MTV.  Wherever her career has been moving toward: DIASPORA is still simply magic - very refreshing, full of a sensual and erotic life all its own.  I wish that Natacha would return to this more traditional style, but alas she has seen the future and it will be... Get DIASPORA and be whisked away.  If you have a work out schedule, enjoy cheesey house music or third-rate hip-hop, then by all means explore her other efforts.  I will stop here, thank you very much.  I had to purchase a USED COPY of this album, as it is now unfortunately OUT OF PRINT.     
A1004AX2J2HXGL	B00000K19E	October 13, 2003	2	5	2.0	Morpheus and Neo's Excellent Adventure	 What's all the ballyhoo about?  Genre defining?  Maybe if the genre was SUCK.  How could 50,000 [MATRIX] fans be wrong?  For every reason in the book.  I guess you have to be hooked up to a hoover vacuum cleaner to really enjoy this useless, dead-fly-on-the-sill, dust-ball-in-the-corner, two-year-old-christmas-tinsel of a movie.  I can just hear one of the ten-thousand copies of THE MATRIX video talking to me as I pass it by in the local rental store, "Why do you hate me?  Why don't you just simmer down..." First of all, Keanu Reeves is about as wooden an actor as you can get.  Even Mark Hamill had some depth playing an everyman, blank slate of an action hero who takes a similar archetypal journey.  I'm just surprised Keanu had brains enough to take the correct pill so this shinola-load of a plot could continue.  But I digress?  Larry "Laurence" Fishburne plays his part like he's recording a books-on-tape version of SENSE AND SENSIBILITY.  I'm surprised, because he worked out so well in SCHOOL DAZE and APOCALYPSE NOW.  But I can't fault the actors really, they were handed this shlock of a script to a movie which has every yo-yo thinking they are better off somehow for having experienced this?  I guess this flick is about as challenging, mentally, as that other over-rated junkpile GLADIATOR.  Does all this cheap philosophy really get the brain tumors worked up?  Its like dropping a shiney object in a pond and watching all the fish clamor after it.  This movie was actually pretty bland and full of holes if you remove the special effects.  I found the references to ALICE IN WONDERLAND heavy-handed and cheesey.  I love ALICE IN WONDERLAND and recommend sitting down to read that book as an alternative to viewing this snooze of a movie.  I was surprised they didn't use the Jefferson Airplane song WHITE RABBIT - or at least have a techno-monstrosity version of it?  Maybe they did and I was too zoned out of boredom to notice.   "Wow, we are really in an faux-reality controlled by the very machines we created?  Sheesh - you don't say?  Better roll out some special effects to put a hurtin' to these roving mongoloid footballs..."  THE ORACLE should have tried cooking up some fried eggs, because the cast was certainly wearing it on their faces.  I guess the only redeeming ounce of quality in this thing was the certifiably cool robo-villain, AGENT SMITH.  I was amazed by him - he was like a DEVO record actualized.  Stomping, in his own special Agent Smith way, on the skulls of our thinly drawn heroes.  I imagined Agent Smith wearing a huge DELETE button around his neck, erasing this movie as he went along.  Then, there were so many of him in the sequel MATRIX RELOADED - THE SEARCH FOR MORE MONEY, I felt certain at least one of the Agent Smiths would have a DELETE button stowed away in his breast pocket?  That would have been worth the eight bucks.  But now I'm obviously getting into SPACEBALLS territory.  I couldn't get this far without offering some alternative selections to cure a paying audience of this infection, now could I?  For starters: in addition to SPACEBALLS, 2001: A SPACE ODYESSEY, EMPIRE STRIKES BACK, BLADERUNNER, ALIEN(S), TOTAL RECALL, STARSHIP TROOPERS, CLOSE ENCOUNTERS OF THE THIRD KIND, MARS ATTACKS, 12 MONKEYS, THE THING, THEY LIVE!, TIME BANDITS, THX-1138, ENEMY MINE, PREDATOR and ROBOCOP - I offer the darkly brilliant DARK CITY.  Yes, this movie will be observed as slow and boring by the five star gushers here; but in terms of originality, vibrance, and just plain storytelling know-how -  well it leaves THE MATRIX slithering in the dust.  DARK CITY was like Alfred Hitchcock had returned from his deep carbon freeze, slipped on a pair of nice fitting SCI-FI shoes and went to bat for us one more time. So, to answer the video copy of THE MATRIX sitting on the local store shelf, "why do you hate me so?"  Well, I don't hate you.  I just think you are a mindless twerp of a movie that champions every idiotic impulse imaginable in the American psyche.  This thing is about as sophisticated as a Broadway musical.  NEO is a vapid, mindless puke of a character if I ever saw one - and the casting of TED LOGAN in that role was probably the only right move the directors made?  CAPTAIN EO - sorry, I meant NEO - wants to rock and roll so badly, that it hurts.  Better call Deputy Van Halen in to save the day!  This movie deserves half a star - but I gave it two stars only because they represent the two hours of my life I will never get back.  This is the only consolation I could find... for now.   Good luck boys, I'm sure the series will be a hit.     
A1004AX2J2HXGL	B000024KBA	October 12, 2003	2	3	5.0	Long gone.	 Well, I've been enjoying this album, along with the other two Syd Barrett albums for a few years now.   If you like one, you'll like them all.  Syd Barrett was NOT a genius, but a very talented songwriter who "lost himself a bit", shall we say?    I try to imagine walking into a pub late one night, and suddenly faced with this guy just playing his spacey music to a pair of drunks,  a few empty bottles and a bartender smoking a cigarette.   Pure magic.  The unique music from a guy who seems to have fallen down the rabbit hole and may still down there for all we know.  I remember hearing once he was alive and sort-of well, writing a history of art never meant for public consumption.  It would be a strange come-back for sure.  However, these albums somehow leave blanks for the listener's imagination to fill in.  I've heard REM do a cover of "Dark Globe" - and if nothing else, it amplifies the uniqueness of Syd Barrett.  It was less REM taking a song and making it their own, and more of REM trying to capture the mood of the source material by walking into Syd's territory.  I've heard Skip Spence's album OAR several times;  in comparison to MADCAP LAUGHS, it's musically richer and grounded in something closer to his peers.  But somehow Syd Barrett's music has a charm that the other loonies of rockdem lack:  It's kind of childish, it is kind of love-lorn, sort of romantic tipping back into the tragic.  The albums capture that delicate balance perfectly - amidst all the imperfection.    "Dark Globe" is the definitive Barrett composition - not necessarily the best.  If you need clarity and meaning in music, if you need demographic, if you need a genre and something that is identifiable as this or that - Syd is not for you.  This is one of those curious albums that you come across very rarely.  Like finding an old record in your grandmother's attic and listening to it constantly - a sonic snapshot of a few random moments that will never be again.     
A1004AX2J2HXGL	B000066EX9	October 9, 2003	11	13	5.0	Keep banging the door.	 Three discs that collect the "Bollocks" album, b-sides, studio out-takes, an entire concert and some rare live tracks:    There is one track, a cover of the Creation's "Through My Eyes" which is more like a warm-up that lasts about a minute or so.  If only they had actually recorded the song full out, it would have been great fun!  Some of the well-known covers such as "Stepping Stone" and "Substitute" are presented differently; the vocal tracks are the same, but the music is an early, rough mix.  An improvement to the over-produced versions previously available.  "No Fun" is pretty much the same, they just cut it off a few seconds later so we get more studio conversation.  Virgin provides some live tracks, in addition to the complete live show, that sound more like set fillers and audience agitation; mostly moaning, improvisation and feedback.  The version of "Belsen Was A Gas" offered is far better than what I heard on the GREAT RnR SWINDLE.    The booklet is great, usual stuff about the Pistol's place in rock history, what they were about, theatrics vs. bare-bones rock, blah blah blah.  The track-by-track commentary by the band is, I believe, pretty much what was published in a later chapter of Lydon's autobiography "Rotten: No Irish, No Blacks, No Dogs" and on the KISS THIS CD insert.    If you're a fan, this is really the best collection available.  Hopefully, this will be the last time you'll have to plunk down hard-earned cash to own some Sex Pistol's product.  As they say, the swindle continues.  Enjoy...     
A1004AX2J2HXGL	B000005JAC	October 6, 2003	5	5	5.0	punk vs. passion	 First time I heard this album, I was ready to toss it out the window or use it as an ashtray.  I put it away - then pulled it out again several months later when I took a third shift job... the punchline is I love this thing!   I can imagine dark streets, flying carpets and industrial wretchedness.  Perfect!  It sounds like third world music being played on conventional rock instruments.  Lots of sprawling, tribal-like drums coupled with J. Lydon's screeching, odd voice - all other sounds fill the gap between the two.  Lydon's voice seems more at home on this album more than anything else he has done.  "Flowers of Romance" is an aggressive antithesis to popular music of that time.  Not surprising.  I especially love the track entitled PHENAGEN - beautiful, almost religious chanting. I wonder if PIL will ever get their due?  Maybe one those instances, much like the Stooges or VU before them, when twenty years later someone decides this is actually great music?  I'm glad I found out sooner than later...     
A1004AX2J2HXGL	B00008J4P5	October 5, 2003	1	1	5.0	just wait & stick around...	 I keep thinking this sounds so much like a mutation of T. Rex - instead of the psychedlic/glam thing, we hear blues/punk.  The first time I listened to the White Stripes, I had a wild surge up my spine similar to when I first heard Nirvana; they have related sounds - razored down and raw, which makes sense because they share a similar musical pipeline.   The brand of rock 'n roll here is very visceral,  sometimes sensitive, intensely energetic and just plain cooks without apologies.  Good enough.  Much better than the bucket loads of the rubbish that's been in circulation over the past few years.    Another reviewer denounced the band as sell out material and pandering to the tastes of blank Americans?  Maybe. They're damn fine sounding sell-outs & manage to walk along some interesting fences.   LITTLE ACORNS is one of my favorite tracks off this one, followed closely by Girl you have no faith in medicine, ball and biscuit & the AIR NEAR MY FINGERS.   And so now that they've enjoyed some success after kicking around a few years, interesting to see where they go.  The White Stripes are a band I think I could still be enjoying a long time from now. As a side note: some of the b-sides and rare tracks out there are fantastic & hopefully we'll get a collection of them in the future?     
A1004AX2J2HXGL	B00004Z4WX	April 4, 2002	5	5	5.0	GREAT MOVIE so-so DVD release	 I agree with all the other gushings about this movie listed here.  I saw it several times in the theater when it was first released, and was simply mesmerized.  Like few other movies, I was involved in the story, felt as if I was floating above it like some waiting spirit.  Jim Jarmusch has some fairly good movies to his credit - this is my favorite.  When will they release "Down By Law" on DVD?  Anyway, "Dead Man" has the standard fair of extras - a couple of deleted scenes, a music video, but no trailer?  On chapter eight of this DVD, the movie seems to get staggered, apparently a bad transfer into the digital format.  It looks as if frames were removed, making the scene (one of the best in the movie) seem like a silent movie.  I returned it several times, and all copies had this problem.  I haven't seen anything out there about this, but I wish they would correct it.  Oh well, I imagine this movie will go out of print in a year or two anyway.  The paying audience should be satisfied it was released on DVD at all...     
A1004AX2J2HXGL	B00003CX9S	December 12, 2001	2	2	5.0	life is beautiful!	 Or is it?  I first saw this when I was maybe twelve or thirteen - I was alone in a hotel room somewhere in New Jersey, my parents were out by the pool.  I watched this movie from beginning to end - I was frightened, terrorized and very, very sad - I couldn't really describe what I went through.  I didn't want to watch this thing for years afterward.  Eventually I revisited the movie & it has become one of my favorites.  It is the only film that makes me cry, even to this day.  It is solid proof of the possibility that cinema could be the most powerful artform ever created - the closest to directly describing the carefully blended chaos of the dream.  Mel Brooks - if he made any right decisions in his career - it was hiring on David Lynch to direct this film.  Just as perfect as Tim Burton directing SLEEPY HOLLOW.     
A1004AX2J2HXGL	B000004BPD	November 25, 2001	1	1	4.0	Nino! Fellini!	 I guess they don't make 'em like they used to? This disc is a great introduction to the collaborative effort of Federico Fellini & Nino Rota. The music moves from the exuberant, care-free joy of La Dolce Vita, to the sadness of La Strada, to the strangely moving pieces from Satyricon & Roma - well, each track contains all those moments and more. I'd give this thing five stars - if only they'd have selected longer tracks of music from each film! As it stands, some are mere fragments, and sadly understated. But all in all, worth a listen - if you end up seeking out the complete, original soundtracks - it will definitely be worth the trip.     
A100TW8FZECWD6	B00000276F	March 30, 2005	2	2	5.0	It doesn't get better than this	 Like the other reviewers here, this album has a special significance for me. I bought it when I was immersing myself in classical music for the first time, and, even after buying other versions of both works from this album, I always come back to this inexpensive CD. The Serenade for Strings, particularly the Tempo di Valse, is conducted and played to perfection, and with heartbreaking emotion. How this piece hasn't found its way into countless costume drama movies is beyond me.  Ormandy's New World is likewise a pleasure. When it's loud, it's really loud--without drowning out any instrument, no matter how small, but when it's quiet it's so still you can hear yourself breathing to the rhythm. I've seen the New World performed live (a must!), but Ormandy's interpretation lingers and is, for me, always the standard of comparison.  This is one of the best investments a classicul music lover can make, and it is a must for someone coming to Dvorak for the first time.     
A100TW8FZECWD6	0394756444	June 6, 2004	10	15	5.0	A Must Read	 Contrary to what our Canadian reviewer below says, this book is not "made up" information about Reagan. These are actual remarks Reagan made; Mark Green explains in fantastic-yet-brief detail just what makes a remark yet another Reagan whopper. As for greatest President of the 20th century, sorry, but Reagan was one of the worst--he stood by while AIDS became a plague that would take 25,000 American lives during his tenure alone; illegally funded the Contras by selling arms to Iran (and lied about it until the facts wouldn't let him); supported death squads in Central America that committed such noble acts as raping nuns (to which Reagan claimed the rapists were acting in self-defense); poisoning America's political discourse by making it okay to slime and smear opponents at will; making it cool to be a racist again with his "welfare queens" mantra; raping the environment so the rich could get richer; shifting the tax burden mostly to the middle class, who, like idiots, all but thanked him for it; expanding the government into a bigger entity than it had ever been; running up record deficits; removing the Fairness Doctrine from our airwaves and thereby opening them for rabidly partisan hate speech; and--oh yeah--selling biological and chemical weapons to Saddam Hussein. If you want to know what went wrong with political discourse in America, look no further than Reagan's reign of error. All of this and more is in Mr. Green's fine collection of quotes-over 160 largish pages of them! I highly recommend this one.     
A100TW8FZECWD6	B00009KO14	March 13, 2004	36	39	3.0	Fantastic features and sound, but some problems	 The remote control for iPod is inspired. I love it, and use it all the time. It's fragile, though, and I've been through two of them, working on my third, in less than two years. I had the remote in my purse, dropped my purse, and a nail polish bottle falling on the remote caused the back cover to break off. Not good. The earphones have great, great sound, tremendous range, but... They are much too big for my ear canals. Wearing them for longer than fifteen minutes is painful. I'm investing in Sony earbuds for this reason. They tend to fit smaller ear canals better, and the EX-71SLB Fontopias definitely fit better, with their three sizes of bud covers. Can't go wrong there.     
A100TW8FZECWD6	B000096I8G	August 21, 2003	67	84	4.0	Oh boy...	 This video NAILED the real election story, the story out there, for those who know how to read beyond headlines, and who learned to ignore TV news outlets, long ago. There were some things it could have gone into, but didn't, but it's a short. One can't expect in depth data from film. It just doesn't happen. Some corrections to Viewer in Midwest: If ANY absentee vote isn't sent on time, then it doesn't count. Period. I don't care if it's from the Almighty himself, or from a soldier. How about some of that personal responsibility that Republicans are always screaming about? As a former airman, I voted in elections in my home state while I lived far, far away. I knew what I needed to do, and the military helped with that process. Still, it is up to YOU to make the arrangements to get the ballot and send it back in a timely fashion, so that it will arrive ON TIME. And you don't bellyache if it doesn't work that way because YOU were too lazy to do it. As for Dems "starting" the craziness of the Y2K elections, of course the party leader would be there if doubts arose about the votes--that's his JOB. The Republicans made this a mess, in more ways than one, when THEY filed their crybaby lawsuits. Odd, since they don't want ordinary citizens filing lawsuits, but that's another point.     
A100TW8FZECWD6	B00008DDVV	June 26, 2003	25	45	5.0	The Truth really IS out there	 Another reviewer here says that France, Germany and Japan have higher violent crime rates than America, but the Interpol numbers simply do not bear that out. The per capita violent crime rate in all of those countries is far, far lower than America's. France alone would need another 1100 murders every year just to catch up with America on the per capita murder rate. Japan would need another 37,000 rapes just to keep up with our per capita rape rate. Germans would have to commit over 124,000 additional serious assaults on each other every year. No, we're not a violent society, at all. Germany and France are fairly equitable with us on theft, overall, but Mr. Moore wasn't investigating theft. He was investigating why we like to hurt each other, especially with guns. Thank you, Mr. Moore for providing a rare, candid and thought-provoking analysis of why we do that. I cannot wait for the DVD to arrive. Seeing it once, twice or 100 times is not enough to remember the message this film conveys.     
A100TW8FZECWD6	B00005O1GE	June 19, 2003	26	33	2.0	Could have been much more	 I use Word and Entourage, every single day. I use PowerPoint at least once a week. I use Excel about once every month. I must use this suite for the interaction I need with PC users, but I am not a happy camper. This program is pretty, and it has some nice features, but, overall, it's mediocre. At times, it's downright bad. Entourage is the worst of the programs in this suite. The freebie Mac Mail program has the most incredible junk mail filter I've yet used. It does nearly everything that Entourage does as far as making it easy to drop pictures or attachments into email. No, it doesn't have its own Calendar, but I don't use one of those things anyway. The Entourage calendar is a pain to deal with, anyway. It doesn't lay out well, and it doesn't account for schedules like mine. I have no use for it. Entourage also doesn't have a feature to just receive mail. No, one must send AND receive, at the same time, or just Send. Maybe I don't want to send mail just yet. Sheesh. Even MacMail lets you just Get Mail, without sending. In Newsgroups, Entourage doesn't offer a preference to view only subscribed newsgroups for a particular server. No, I must go to the server, then go to View--Subscribed only. What a pain. Where Entourage really messes up is its junk mail filter. It consistently lists valid mail as Junk Mail. Much of the time, anything from Apple comes in as Junk Mail. If Mac Mail mistakenly attributes an email after its "learning" phase, correcting it is a breeze: Click on Junk/Not Junk. The program REMEMBERS how to classify mail from the sender after that. To make the same change in Entourage, you have to add the sender to your address book. Maybe I don't want Apple in my address book, hogging up useless space. Why can't Entourage just REMEMBER that mail from that address isn't junk mail??? If I can ever get Mac Mail to connect to my college newsgroups (it's being temperamental about this ONE thing), Entourage is HISTORY. If that's not bad enough, Entourage [alters] information I cut and paste into its standard text window from Word. Information I get from PC Outlook Express users who cut and paste from Word likewise gets jumbled when it gets to me. This program is a horrible mess. Word has its quirks as well. Several times, I've been working on a document, I try to save it, then the Save window DISAPPEARS. I can't do anything with the document after that. I can't close it. I can't cut and paste the info into a new document. The doc window just sits there, taking up space. I usually have to quit or force quit to get rid of it. Sometimes, I'm lucky and autosave/autorecover save all my changes to a doc...but sometimes I'm not lucky. Sometimes I lose whole paragraphs of data. Most annoying, and Microsoft tech help is no help at all, as usual. Word also has a nasty habit of changing the format of whole selections of text when cutting and pasting. I'll format all of a document to say, Verdana 12, and here comes a pasted selection in TimesRoman 12, or 10 or who knows what. I've changed my styles, font preferences, everything that remotely refers to fonts in any preference window anywhere--and it still does this. Typical of all MS products, this monster known as Office has a really hard time remembering personal preferences for any of the programs, especially font settings in PowerPoint. I keep setting certain things, and Office blithely resets it to what it wants me to have, not what I want. This is like living with my mother.  Finding how to make certain settings in Office is a chore in itself. I don't like it when Word uses AutoType to input information from my address book for me, or when it tries to input a date. My work isn't oriented toward that, so this is most annoying.  The place to set this preference isn't under Finder-->Preferences (where it logically belongs), it's under Tools-->Auto Correct-->AutoType. Brilliant. If I turn off my computer, my setting for this changes, according to Microsoft's whim. If I could, I would junk this program.     
